Mitarbeiter_ID,Durchschnitt,Maximum
43394,0.0,0.0
43466,0.0,0.0
43586,0.0,0.0
44099,0.0,0.0
44675,0.0,0.0
44687,0.0,0.0
44816,0.0,0.0
45003,0.0,0.0
45018,0.0,0.0
45065,0.0,0.0
45179,0.0,0.0
45598,0.0,0.0
45683,0.0,0.0
45774,0.0,0.0
45909,0.0,0.0
45954,0.0,0.0
45976,0.0,0.0
46208,0.0,0.0
46211,0.0,0.0
46241,0.0,0.0
46410,0.0,0.0
46414,0.0,0.0
46458,0.0,0.0
46559,0.0,0.0
46891,0.0,0.0
47008,0.0,0.0
47072,0.0,0.0
47093,0.0,0.0
47268,0.0,0.0
47372,0.0,0.0
47512,0.0,0.0
47777,0.0,0.0
47828,0.0,0.0
47943,0.0,0.0
48254,0.0,0.0
48288,0.0,0.0
48290,0.0,0.0
48308,0.0,0.0
48680,0.0,0.0
48780,0.0,0.0
49251,0.0,0.0
49302,0.0,0.0
49529,0.0,0.0
49599,0.0,0.0
49857,0.0,0.0
50026,0.0,0.0
50109,0.0,0.0
50189,0.0,0.0
50319,0.0,0.0
50567,0.0,0.0
50730,0.0,0.0
50768,0.0,0.0
50888,0.0,0.0
51224,0.0,0.0
51341,0.0,0.0
51359,0.0,0.0
51505,0.0,0.0
51947,0.0,0.0
51976,0.0,0.0
52085,0.0,0.0
52176,0.0,0.0
52247,0.0,0.0
52326,0.0,0.0
52372,0.0,0.0
52516,0.0,0.0
52600,0.0,0.0
52840,0.0,0.0
52906,0.0,0.0
53214,0.0,0.0
53228,0.0,0.0
53311,0.0,0.0
53334,0.0,0.0
53379,0.0,0.0
53443,0.0,0.0
53515,0.0,0.0
53573,0.0,0.0
53687,0.0,0.0
53902,0.0,0.0
54057,0.0,0.0
54236,0.0,0.0
54375,0.0,0.0
54657,0.0,0.0
54725,0.0,0.0
54881,0.0,0.0
55056,0.0,0.0
55293,0.0,0.0
55303,0.0,0.0
55709,0.0,0.0
56105,0.0,0.0
56983,0.0,0.0
57067,0.0,0.0
57151,0.0,0.0
57175,0.0,0.0
57342,0.0,0.0
57419,0.0,0.0
57823,0.0,0.0
58351,0.0,0.0
58368,0.0,0.0
58457,0.0,0.0
58571,0.0,0.0
58866,0.0,0.0
58942,0.0,0.0
59131,0.0,0.0
59692,0.0,0.0
59808,0.0,0.0
59856,0.0,0.0
59968,0.0,0.0
59986,0.0,0.0
59992,0.0,0.0
60140,0.0,0.0
60196,0.0,0.0
60277,0.0,0.0
60422,0.0,0.0
60435,0.0,0.0
60604,0.0,0.0
60859,0.0,0.0
60968,0.0,0.0
61049,0.0,0.0
61116,0.0,0.0
61645,0.0,0.0
61763,0.0,0.0
61964,0.0,0.0
62488,0.0,0.0
62521,0.0,0.0
62757,0.0,0.0
62840,0.0,0.0
62994,0.0,0.0
63005,0.0,0.0
63271,0.0,0.0
63488,0.0,0.0
63523,0.0,0.0
63545,0.0,0.0
63620,0.0,0.0
63736,0.0,0.0
63841,0.0,0.0
63955,0.0,0.0
64155,0.0,0.0
64165,0.0,0.0
64387,0.0,0.0
64459,0.0,0.0
64548,0.0,0.0
65057,0.0,0.0
65069,0.0,0.0
65193,0.0,0.0
65255,0.0,0.0
65571,0.0,0.0
65771,0.0,0.0
65779,0.0,0.0
65781,0.0,0.0
66068,0.0,0.0
66148,0.0,0.0
66207,0.0,0.0
66465,0.0,0.0
66564,0.0,0.0
66860,0.0,0.0
67091,0.0,0.0
67132,0.0,0.0
67377,0.0,0.0
67578,0.0,0.0
67733,0.0,0.0
67898,0.0,0.0
67939,0.0,0.0
67963,0.0,0.0
68153,0.0,0.0
68623,0.0,0.0
68743,0.0,0.0
68944,0.0,0.0
69048,0.0,0.0
69049,0.0,0.0
69087,0.0,0.0
69473,0.0,0.0
69682,0.0,0.0
69878,0.0,0.0
70236,0.0,0.0
70258,0.0,0.0
70443,0.0,0.0
70546,0.0,0.0
70552,0.0,0.0
70602,0.0,0.0
70910,0.0,0.0
70952,0.0,0.0
70981,0.0,0.0
71069,0.0,0.0
71264,0.0,0.0
71456,0.0,0.0
71537,0.0,0.0
71592,0.0,0.0
71605,0.0,0.0
71669,0.0,0.0
71894,0.0,0.0
71998,0.0,0.0
72031,0.0,0.0
72070,0.0,0.0
72402,0.0,0.0
72518,0.0,0.0
72616,0.0,0.0
72623,0.0,0.0
73242,0.0,0.0
73335,0.0,0.0
73372,0.0,0.0
73483,0.0,0.0
73532,0.0,0.0
73654,0.0,0.0
73904,0.0,0.0
73956,0.0,0.0
73993,0.0,0.0
74038,0.0,0.0
74332,0.0,0.0
74340,0.0,0.0
74451,0.0,0.0
74722,0.0,0.0
74789,0.0,0.0
74835,0.0,0.0
74942,0.0,0.0
75338,0.0,0.0
75597,0.0,0.0
75836,0.0,0.0
76550,0.0,0.0
76616,0.0,0.0
76832,0.0,0.0
76920,0.0,0.0
76968,0.0,0.0
77140,0.0,0.0
77228,0.0,0.0
77449,0.0,0.0
77630,0.0,0.0
77952,0.0,0.0
78010,0.0,0.0
78071,0.0,0.0
78386,0.0,0.0
78494,0.0,0.0
78937,0.0,0.0
79621,0.0,0.0
79827,0.0,0.0
80008,0.0,0.0
80236,0.0,0.0
80290,0.0,0.0
80545,0.0,0.0
80592,0.0,0.0
80622,0.0,0.0
80720,0.0,0.0
80753,0.0,0.0
80776,0.0,0.0
80912,0.0,0.0
81118,0.0,0.0
81121,0.0,0.0
81228,0.0,0.0
81376,0.0,0.0
81582,0.0,0.0
81914,0.0,0.0
81987,0.0,0.0
81999,0.0,0.0
82102,0.0,0.0
82199,0.0,0.0
82255,0.0,0.0
82439,0.0,0.0
82529,0.0,0.0
82768,0.0,0.0
82848,0.0,0.0
83147,0.0,0.0
83895,0.0,0.0
83920,0.0,0.0
83975,0.0,0.0
84173,0.0,0.0
84457,0.0,0.0
84531,0.0,0.0
84607,0.0,0.0
84691,0.0,0.0
84946,0.0,0.0
84963,0.0,0.0
85243,0.0,0.0
85470,0.0,0.0
85529,0.0,0.0
85616,0.0,0.0
85631,0.0,0.0
86011,0.0,0.0
86124,0.0,0.0
86225,0.0,0.0
86367,0.0,0.0
86435,0.0,0.0
86556,0.0,0.0
86586,0.0,0.0
86923,0.0,0.0
86955,0.0,0.0
87014,0.0,0.0
87139,0.0,0.0
87278,0.0,0.0
87356,0.0,0.0
87607,0.0,0.0
87656,0.0,0.0
87832,0.0,0.0
87856,0.0,0.0
87993,0.0,0.0
88128,0.0,0.0
88139,0.0,0.0
88222,0.0,0.0
88385,0.0,0.0
88483,0.0,0.0
88561,0.0,0.0
88661,0.0,0.0
88697,0.0,0.0
88718,0.0,0.0
88893,0.0,0.0
88983,0.0,0.0
89069,0.0,0.0
89471,0.0,0.0
89482,0.0,0.0
89506,0.0,0.0
89614,0.0,0.0
89887,0.0,0.0
90833,0.0,0.0
90931,0.0,0.0
91057,0.0,0.0
91381,0.0,0.0
91399,0.0,0.0
91442,0.0,0.0
91609,0.0,0.0
91691,0.0,0.0
91987,0.0,0.0
92155,0.0,0.0
92213,0.0,0.0
92225,0.0,0.0
92345,0.0,0.0
92727,0.0,0.0
93606,0.0,0.0
93930,0.0,0.0
94717,0.0,0.0
94874,0.0,0.0
94886,0.0,0.0
95175,0.0,0.0
95256,0.0,0.0
95426,0.0,0.0
95748,0.0,0.0
95823,0.0,0.0
95896,0.0,0.0
95922,0.0,0.0
96030,0.0,0.0
96086,0.0,0.0
96275,0.0,0.0
96400,0.0,0.0
96453,0.0,0.0
96499,0.0,0.0
96563,0.0,0.0
96706,0.0,0.0
96846,0.0,0.0
96925,0.0,0.0
97404,0.0,0.0
97580,0.0,0.0
97686,0.0,0.0
97835,0.0,0.0
97902,0.0,0.0
98117,0.0,0.0
98367,0.0,0.0
98389,0.0,0.0
98512,0.0,0.0
98599,0.0,0.0
98605,0.0,0.0
98829,0.0,0.0
99016,0.0,0.0
99241,0.0,0.0
99364,0.0,0.0
99517,0.0,0.0
99687,0.0,0.0
99705,0.0,0.0
99871,0.0,0.0
99974,0.0,0.0
