Mitarbeiter_ID,Durchschnitt,Maximum
72518,0.00045982318,0.00084382447
76616,0.00040112095,0.00084379624
87993,0.0005035711,0.0008424005
11330,0.00038118122,0.0008417604
45003,0.00041448185,0.0008416593
60140,0.00028036823,0.00083956856
73993,0.00045838612,0.00083862833
88483,0.0004577332,0.00083817897
86586,0.0005122891,0.00083806145
55303,0.00038417778,0.000829259
85470,0.0005205549,0.0008290984
27927,0.0004079567,0.00082815724
58351,0.00034744703,0.00082728104
49599,0.00057295343,0.0008262568
13778,0.0005070775,0.000823912
47008,0.00047187167,0.0008223067
44099,0.00034232833,0.0008166627
65771,0.0004251241,0.0008147824
20543,0.00035733983,0.0008147567
70952,0.0003815206,0.0008121277
22196,0.00035857983,0.000805389
92727,0.0003333455,0.0008014248
52372,0.00050160824,0.00080008456
73372,0.0004524011,0.00079901936
80008,0.00030302253,0.0007935994
82848,0.00039356793,0.00078536884
85529,0.00047178342,0.0007834934
96499,0.0004986066,0.0007822689
97835,0.0004763204,0.0007793084
31459,0.0004011365,0.0007771686
94886,0.0002633713,0.00077587785
67939,0.000455411,0.0007750866
41463,0.0004439373,0.0007742141
55709,0.0004388581,0.000769931
61964,0.0005915842,0.0007691935
45976,0.00034029156,0.00076682033
94717,0.00043613082,0.0007652344
72070,0.0005602503,0.00076459907
17026,0.00034378647,0.0007622489
19838,0.00034080012,0.0007613415
19038,0.00050274236,0.0007581426
91691,0.0004388035,0.0007569838
44675,0.00043370094,0.0007529059
65057,0.00034649883,0.00075161963
53334,0.00030222934,0.0007468246
38760,0.00039424686,0.00074667577
99974,0.00041730178,0.0007445674
48254,0.00038779865,0.0007418613
23176,0.00036270742,0.00073897606
10350,0.0002665854,0.00073771004
88661,0.00038830715,0.0007370983
52085,0.0005896313,0.0007351144
24993,0.00034474567,0.0007301377
33485,0.00044124652,0.0007280934
46208,0.00050165976,0.00072750694
40447,0.0005298225,0.00072669913
19961,0.0003522914,0.00072423194
42530,0.00038238158,0.0007209408
60422,0.000438527,0.0007121239
25670,0.0005542815,0.0007111547
68153,0.00039088097,0.00070914393
27172,0.00039468566,0.0007068908
50189,0.00051359675,0.000705984
80236,0.0003510837,0.0007019258
70258,0.00030568798,0.0007002062
16826,0.00036406578,0.0006996528
45179,0.0002783771,0.0006948287
40340,0.00024276115,0.0006907615
83975,0.00054029794,0.00068912836
19329,0.00040980094,0.000689037
35105,0.00036683175,0.0006889562
87832,0.00040538228,0.00068825023
34453,0.00022063799,0.0006878795
20958,0.00033170535,0.00068771746
38569,0.00040409234,0.0006875398
42411,0.00036883994,0.00068697875
10336,0.00041539152,0.0006863612
95175,0.00038811847,0.000685983
29936,0.00030195466,0.00068578875
82768,0.00034114672,0.0006850024
40005,0.00035300068,0.0006819565
25043,0.0002492712,0.0006815768
65255,0.0003152683,0.000678517
80545,0.00043862572,0.0006781767
31079,0.0003783174,0.00067405775
25814,0.0003368788,0.00067377434
70552,0.00032252565,0.0006737621
57472,0.00041542543,0.0006724167
77228,0.00045231168,0.00066600216
81121,0.00044490784,0.00066504447
75338,0.000469359,0.0006610254
73532,0.0002480805,0.00065930607
80290,0.0003409396,0.00065624114
36680,0.00038756127,0.00065575313
50768,0.00054191524,0.00065553613
87278,0.00040909834,0.00065354304
44687,0.00042732657,0.00065353245
80753,0.00042344877,0.00065124594
51341,0.0005194228,0.0006510131
38361,0.00038064804,0.00065043475
86955,0.00038748086,0.00064964435
40595,0.0004289526,0.0006496109
25525,0.00043676564,0.0006467736
65781,0.00046796244,0.0006467261
63955,0.00024414918,0.0006460141
46891,0.00031260878,0.0006449412
29080,0.00030564514,0.0006447751
43082,0.0002531846,0.00064407266
49857,0.000429378,0.0006427387
85631,0.00035695606,0.0006416314
53687,0.00035171033,0.0006383083
36130,0.0003474832,0.000638049
86225,0.00040064272,0.0006376281
15383,0.0002497417,0.00063595927
30232,0.00030733857,0.0006331882
74789,0.00033532252,0.00063228124
23006,0.00038860005,0.0006253138
21542,0.00023569258,0.000624068
15276,0.00038783453,0.0006170728
33519,0.00036121157,0.0006164182
13534,0.00035629686,0.00061431027
81118,0.00025856995,0.00061088556
53573,0.00036576996,0.0006038291
39816,0.00038517851,0.0006026284
23710,0.00024483082,0.00060067873
41439,0.000460124,0.0006003431
37802,0.0003342528,0.0005990392
84946,0.00029906712,0.0005981618
89482,0.00029778184,0.00059523236
29528,0.00034176584,0.0005946893
96846,0.0002954655,0.00059445854
33788,0.00031453194,0.00059321657
74038,0.00030433267,0.0005922059
89471,0.00027707024,0.0005917391
47777,0.00043238304,0.0005883274
55056,0.00027269122,0.0005869275
51976,0.0003553196,0.0005852033
80503,0.00039676312,0.00058336393
88385,0.00023676707,0.0005807822
67733,0.00037109607,0.00057959865
52176,0.00031992668,0.0005793251
81987,0.00023302592,0.0005710902
66860,0.000569349,0.000569349
32490,0.0003367239,0.00056927896
68743,0.00032582213,0.0005660168
77449,0.00031185593,0.0005642028
17551,0.0002963541,0.0005635011
51505,0.00029859596,0.0005630359
18993,0.00032653846,0.0005613609
88222,0.00038834068,0.00055671943
31805,0.00030276124,0.0005559008
54236,0.00033851145,0.00054746773
28958,0.00034598206,0.00054694223
39045,0.00035815884,0.00054691045
29476,0.00029150982,0.0005463511
52326,0.00036473488,0.0005445201
67898,0.00032930437,0.0005442667
50730,0.0003563191,0.00054276513
72031,0.00023716573,0.00053943164
76832,0.00024047313,0.00053904025
98117,0.00033141222,0.00053815986
25012,0.00032433067,0.0005347189
83895,0.00038672725,0.00053264847
58368,0.00028428028,0.00053232093
46559,0.00022758586,0.0005266157
99016,0.00038263798,0.0005266027
34920,0.00031876587,0.00052615843
43586,0.0002650651,0.00052560325
57419,0.00038911682,0.00052468927
70981,0.0002774018,0.00052332197
51359,0.00022614234,0.00052059366
44816,0.0002827787,0.0005175651
46458,0.0003801385,0.00051448744
67377,0.00025037382,0.0005133083
80622,0.00026734144,0.0005117529
16428,0.00031677392,0.0005092165
17355,0.00036289656,0.0005075095
91987,0.00029384662,0.0005065932
82439,0.0003041985,0.0005063391
53228,0.00028987057,0.0005048478
65779,0.00030410802,0.0005035188
62757,0.00029109765,0.0005023806
56105,0.00025600582,0.00050014956
74942,0.00030516583,0.00049919554
69682,0.00027814202,0.00049828854
73483,0.0002575328,0.0004911372
39581,0.00036767547,0.00049110677
49251,0.0003262343,0.00049029064
21359,0.00031114774,0.00048984896
63545,0.00035706707,0.000489131
91381,0.00030918603,0.00048804536
13390,0.00037430134,0.00048777825
29887,0.0003284491,0.0004868952
47512,0.00021503352,0.00048669236
70236,0.00031003656,0.00048646497
76550,0.00024534782,0.0004846239
27618,0.00035575763,0.00048255228
48290,0.0003316994,0.00048034335
19359,0.00032657394,0.00047842233
15273,0.0003037159,0.00047643535
60859,0.00029092756,0.00047556282
70910,0.0002636046,0.0004689447
45065,0.0003298736,0.00046540322
13794,0.0002853421,0.00045883108
48308,0.0003071488,0.0004568413
69878,0.0002640561,0.00045592606
41365,0.00024234492,0.00045421784
41566,0.00021299958,0.00045399443
52247,0.00026356452,0.0004505916
96706,0.00021946269,0.0004490631
45018,0.00023412354,0.00044819718
63005,0.00020409095,0.00044603576
71592,0.00029603302,0.00044354284
48780,0.00025983216,0.00044071235
71537,0.00025492118,0.00043610786
33908,0.00020454779,0.00043340624
70443,0.00035963452,0.00042996623
21164,0.00016655185,0.00042671253
26299,0.00024006738,0.0004222656
71069,0.00026102795,0.00041962095
50888,0.00027201793,0.00041679287
69473,0.00032972908,0.00041515008
23154,0.00024178297,0.0004083219
34925,0.00023336988,0.00040669856
96400,0.00020201136,0.0004065198
67132,0.00026327188,0.00040616916
52906,0.00023379056,0.00040585973
14809,0.00029939,0.00040432255
59986,0.00024647926,0.00040193053
14877,0.0003102832,0.00040057552
82102,0.00021309809,0.00039695748
18161,0.00021842848,0.0003935424
35042,0.00023590162,0.0003902323
14319,0.00012540362,0.00038665603
29555,0.00025738578,0.00038530253
51224,0.00029342968,0.00038472755
41266,0.00024952518,0.000380488
74722,0.0001937073,0.00037727904
84607,0.00019685035,0.00037439447
92155,0.00020637114,0.00037257827
67091,0.0002189494,0.00037082218
86556,0.00027115998,0.0003707288
20527,0.00020386437,0.00037043515
11061,0.00028792024,0.00036832897
16764,0.00023708853,0.00036606012
37752,0.00021570448,0.00036496558
51947,0.00025318537,0.00036234822
16909,0.00017830891,0.0003592268
64387,0.00022464262,0.0003563385
84457,0.00019962678,0.00035136312
49529,0.00022262365,0.0003507625
22903,0.00018765616,0.00034539035
86435,0.0002387516,0.0003437194
71998,0.00016734017,0.00034055838
57151,0.00012792436,0.00034053696
97404,0.00019660342,0.00033843966
16628,0.00024092729,0.00033717134
45954,0.00019657418,0.0003363129
52600,0.00028125476,0.000336201
62840,0.00015221305,0.000335402
60277,0.00020817977,0.00033276968
85616,0.00013843317,0.00032998485
91399,0.00021636927,0.0003286457
26930,0.00025590812,0.00032288447
81914,0.00010389847,0.00032160908
16950,0.000137969,0.00032060556
84691,0.00018574642,0.00031916777
38292,0.00010052675,0.00031488552
96925,0.00024942931,0.00031384997
84221,0.00013594994,0.00031302022
98829,0.00022023956,0.00031184388
69087,0.00019507953,0.00031062483
99687,0.00023590944,0.00030851664
14098,0.00020153844,0.00030660338
86923,0.00018042354,0.00030590448
22418,0.00011858786,0.00030253959
34586,0.00018657504,0.00030126242
63271,0.00017039164,0.00029929276
60360,0.00010641595,0.00029493522
30052,0.00018547638,0.00029393478
30758,0.00020828942,0.0002930911
45909,8.872119e-05,0.00028951134
31465,0.00019933209,0.00028846628
33086,0.00023396272,0.00028768962
59856,0.0001973498,0.0002872074
42322,0.00016582041,0.0002863224
80592,0.00020900024,0.0002847781
29446,0.000100344594,0.000262838
16752,0.00011063382,0.00026240424
43092,0.00017563712,0.0002553916
28525,9.788463e-05,0.00025131876
44090,0.00010880792,0.00025092743
47268,0.00014105305,0.00024767127
53311,0.00015154491,0.00024580644
68623,7.850245e-05,0.00024562154
23363,0.00014949967,0.00024516287
26942,0.0001055423,0.0002410834
26451,9.5292526e-05,0.0002382588
45774,0.00015948556,0.00023481608
71605,0.00014365923,0.00023459761
62994,0.00015202441,0.00023295582
57342,0.00013745374,0.00023085129
23527,0.00012020047,0.00022903032
59992,0.00010441142,0.00022742861
78419,0.00013764891,0.00022408123
90833,0.00012542382,0.00022059142
72623,6.544023e-05,0.00021965911
26544,0.00017019564,0.00021793414
91442,0.00012893838,0.00021608212
47072,0.00016391918,0.00021179703
79409,0.00012026026,0.00021056492
32736,7.6145945e-05,0.0002092082
50567,0.000100912024,0.00020354168
57175,8.640423e-05,0.00020136654
66564,9.534292e-05,0.0002003341
56983,0.000120958255,0.00019871652
39460,0.000107772044,0.00019692132
96030,6.551468e-05,0.00019672928
80720,8.9598914e-05,0.00019528641
66068,0.000120703444,0.00019381398
33021,8.386613e-05,0.00019103331
53902,8.384517e-05,0.00018906573
43394,0.000104707375,0.00018409343
67578,8.388716e-05,0.00018287852
22241,9.858477e-05,0.0001767855
74835,9.736864e-05,0.00017285487
96453,8.534893e-05,0.00017228264
40896,7.738939e-05,0.00016632426
84173,7.3054776e-05,0.00016500505
86124,9.853398e-05,0.00016451169
12280,9.3706236e-05,0.00016232424
26141,0.0001067481,0.00016208773
97902,6.45599e-05,0.00016017658
11517,8.4041e-05,0.00015588092
20232,9.469577e-05,0.00015497733
84330,7.241575e-05,0.00014201787
86367,7.1184804e-05,0.0001338982
88893,9.246362e-05,0.00012888684
12647,0.000104440864,0.00012740823
64155,5.15681e-05,0.00012692917
98367,6.401163e-05,0.00012639754
40940,6.471093e-05,0.00012529772
42590,6.379557e-05,0.00012152197
71264,6.5372005e-05,0.00012145349
45651,6.609854e-05,0.000120941455
15393,6.984319e-05,0.00011726812
19841,7.336867e-05,0.00011629452
63488,6.3793006e-05,0.00011472544
12800,6.1165265e-05,0.000111867186
54881,0.00011168458,0.00011168458
66011,4.915863e-05,0.00011111155
49302,6.08697e-05,0.000108312655
83275,5.423916e-05,0.00010824058
34258,7.744338e-05,0.00010446598
87856,4.8315094e-05,9.870994e-05
23253,5.6483772e-05,9.6195734e-05
49165,5.369252e-05,9.58429e-05
20321,5.5868357e-05,9.403353e-05
86570,5.474321e-05,9.38572e-05
61763,4.1870793e-05,8.921478e-05
21863,5.1407605e-05,8.6666674e-05
83765,6.492685e-05,8.5902386e-05
50109,4.517352e-05,8.315423e-05
41917,5.0022772e-05,8.118483e-05
77630,5.2696676e-05,8.030499e-05
58866,5.8047794e-05,7.987276e-05
30648,4.127648e-05,7.26355e-05
43385,2.9105197e-05,6.3085216e-05
89614,3.5314715e-05,5.983678e-05
95896,3.6393725e-05,5.4382548e-05
60435,3.0482799e-05,4.9911516e-05
66465,3.1969535e-05,4.5958812e-05
